id,title,genres,keywords,cast,director,overview,popularity,vote_average,vote_count,release_date,budget,revenue,runtime,original_language,release_year,return_on_investment,runtime_category,weighted_score,metadata_soup,soup_length
100402,Captain America: The Winter Soldier,"['action', 'adventure', 'sciencefiction']","['washingtond.c.', 'future', 'shield', 'marvelcomic', 'superhero', 'basedoncomicbook', 'captainamerica', 'aftercreditsstinger', 'duringcreditsstinger', 'marvelcinematicuniverse', '3d', 'politicalthriller']","['chrisevans', 'samuell.jackson', 'scarlettjohansson', 'robertredford', 'sebastianstan']",anthonyrusso,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",72.225265,7.6,5764,2014-03-20,170000000.0,714766572.0,136.0,en,2014,3.2045092470588235,Standard,7.235379379522019,washingtond.c. future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller chrisevans samuell.jackson scarlettjohansson robertredford sebastianstan anthonyrusso action adventure sciencefiction,286
10192,Shrek Forever After,"['comedy', 'adventure', 'fantasy', 'animation', 'family']","['ogre', '3d']","['mikemyers', 'eddiemurphy', 'camerondiaz', 'antoniobanderas', 'julieandrews']",mikemitchell,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",44.041186,6.0,1959,2010-05-16,165000000.0,752600867.0,93.0,en,2010,3.561217375757576,Standard,6.044622161183495,ogre 3d mikemyers eddiemurphy camerondiaz antoniobanderas julieandrews mikemitchell comedy adventure fantasy animation family,125
158852,Tomorrowland,"['adventure', 'family', 'mystery', 'sciencefiction']","['inventor', 'apocalypse', 'destiny', 'imax', 'dreamer', 'futuristiccar', 'futuristiccity']","['brittrobertson', 'georgeclooney', 'raffeycassidy', 'thomasrobinson', 'hughlaurie']",bradbird,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",130.311355,6.2,2846,2015-05-19,190000000.0,209154322.0,130.0,en,2015,0.1008122210526315,Standard,6.1576825623085565,inventor apocalypse destiny imax dreamer futuristiccar futuristiccity brittrobertson georgeclooney raffeycassidy thomasrobinson hughlaurie bradbird adventure family mystery sciencefiction,187
177572,Big Hero 6,"['adventure', 'family', 'animation', 'action', 'comedy']","['brotherbrotherrelationship', 'hero', 'talent', 'revenge', 'bestfriend', 'anotherdimension', 'robot', 'boygenius', 'hate', 'aftercreditsstinger', 'moraldilemma', '3d', 'teensuperheroes', 'deadbrother']","['scottadsit', 'ryanpotter', 'danielhenney', 't.j.miller', 'jamiechung']",chriswilliams,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",203.73459,7.8,6135,2014-10-24,165000000.0,652105443.0,102.0,en,2014,2.9521542,Standard,7.406231744911606,brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother scottadsit ryanpotter danielhenney t.j.miller jamiechung chriswilliams adventure family animation action comedy,271
82690,Wreck-It Ralph,"['family', 'animation', 'comedy', 'adventure']","['supportgroup', 'productplacement', 'bullying', 'racing', 'arcade', 'medal', 'selfesteem', 'curiosity', 'precociouschild', 'aftercreditsstinger', 'duringcreditsstinger', 'firstpersonshooter', 'glitch', 'carefree', 'videogamer', 'q*bert', 'interruptedwedding', 'socialreject']","['johnc.reilly', 'sarahsilverman', 'jackmcbrayer', 'janelynch', 'alantudyk']",richmoore,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",62.341073,7.1,4570,2012-11-01,165000000.0,471222889.0,108.0,en,2012,1.855896296969697,Standard,6.810880749466044,supportgroup productplacement bullying racing arcade medal selfesteem curiosity precociouschild aftercreditsstinger duringcreditsstinger firstpersonshooter glitch carefree videogamer q*bert interruptedwedding socialreject johnc.reilly sarahsilverman jackmcbrayer janelynch alantudyk richmoore family animation comedy adventure,326
5255,The Polar Express,"['adventure', 'animation', 'family', 'fantasy']","['santaclaus', 'nerd', 'faith', 'gift', 'bell', 'beard', 'northpole', 'chute', 'trestle', 'ticket', 'christmas']","['tomhanks', 'michaeljeter', 'nonagaye', 'peterscolari', 'eddiedeezen']",robertzemeckis,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",47.323228,6.4,1474,2004-11-10,165000000.0,305875730.0,100.0,en,2004,0.8537923030303031,Standard,6.22915354271169,santaclaus nerd faith gift bell beard northpole chute trestle ticket christmas tomhanks michaeljeter nonagaye peterscolari eddiedeezen robertzemeckis adventure animation family fantasy,184
47933,Independence Day: Resurgence,"['action', 'adventure', 'sciencefiction']","['alternatehistory', 'alieninvasion']","['liamhemsworth', 'jeffgoldblum', 'billpullman', 'maikamonroe', 'selaward']",rolandemmerich,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",48.775723,4.9,2491,2016-06-22,165000000.0,389681935.0,120.0,en,2016,1.361708696969697,Standard,5.406233703256387,alternatehistory alieninvasion liamhemsworth jeffgoldblum billpullman maikamonroe selaward rolandemmerich action adventure sciencefiction,137
10191,How to Train Your Dragon,"['fantasy', 'adventure', 'animation', 'family']","['flying', 'blacksmith', 'arena', 'island', 'night', 'ship', 'training', 'village', 'forest', 'viking', 'friendship', 'ignorance', 'flight', 'nest', 'dragon', 'battle', 'combat', 'well', 'warrior']","['jaybaruchel', 'gerardbutler', 'craigferguson', 'americaferrera', 'jonahhill']",chrissanders,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",67.263269,7.5,4227,2010-03-05,165000000.0,494878759.0,98.0,en,2010,1.999265206060606,Standard,7.07329247780496,flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior jaybaruchel gerardbutler craigferguson americaferrera jonahhill chrissanders fantasy adventure animation family,251
296,Terminator 3: Rise of the Machines,"['action', 'thriller', 'sciencefiction']","['savingtheworld', 'artificialintelligence', 'manvsmachine', 'cyborg', 'killerrobot', 'sunglasses', 'leatherjacket', 'nanotechnology', 'rocketlauncher', 'firemen', 'veterinarian', 'fireengine', 'dystopia', 'psychiatrist']","['arnoldschwarzenegger', 'nickstahl', 'clairedanes', 'kristannaloken', 'davidandrews']",jonathanmostow,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",69.405188,5.9,2143,2003-07-02,200000000.0,435000000.0,109.0,en,2003,1.175,Standard,5.988734664911389,savingtheworld artificialintelligence manvsmachine cyborg killerrobot sunglasses leatherjacket nanotechnology rocketlauncher firemen veterinarian fireengine dystopia psychiatrist arnoldschwarzenegger nickstahl clairedanes kristannaloken davidandrews jonathanmostow action thriller sciencefiction,295
118340,Guardians of the Galaxy,"['action', 'sciencefiction', 'adventure']","['marvelcomic', 'spaceship', 'space', 'outerspace', 'orphan', 'adventurer', 'aftercreditsstinger', 'duringcreditsstinger', 'marvelcinematicuniverse']","['chrispratt', 'zoesaldana', 'davebautista', 'vindiesel', 'bradleycooper']",jamesgunn,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",481.098624,7.9,9742,2014-07-30,170000000.0,773328629.0,121.0,en,2014,3.5489919352941177,Standard,7.613005439784308,marvelcomic spaceship space outerspace orphan adventurer aftercreditsstinger duringcreditsstinger marvelcinematicuniverse chrispratt zoesaldana davebautista vindiesel bradleycooper jamesgunn action sciencefiction adventure,222
157336,Interstellar,"['adventure', 'drama', 'sciencefiction']","['savingtheworld', 'artificialintelligence', 'fathersonrelationship', 'singleparent', 'nasa', 'expedition', 'wormhole', 'spacetravel', 'famine', 'blackhole', 'dystopia', 'raceagainsttime', 'quantummechanics', 'spaceship', 'space', 'rescue', 'familyrelationships', 'farmhouse', 'robot', 'astronaut', 'scientist', 'fatherdaughterrelationship', 'singlefather', 'farmer', 'spacestation', 'imax', 'astrophysics', 'zerogravity', 'courage', 'timeparadox', 'relativity']","['matthewmcconaughey', 'jessicachastain', 'annehathaway', 'michaelcaine', 'caseyaffleck']",christophernolan,Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,724.247784,8.1,10867,2014-11-05,165000000.0,675120017.0,169.0,en,2014,3.0916364666666665,Long,7.809478504799392,savingtheworld artificialintelligence fathersonrelationship singleparent nasa expedition wormhole spacetravel famine blackhole dystopia raceagainsttime quantummechanics spaceship space rescue familyrelationships farmhouse robot astronaut scientist fatherdaughterrelationship singlefather farmer spacestation imax astrophysics zerogravity courage timeparadox relativity matthewmcconaughey jessicachastain annehathaway michaelcaine caseyaffleck christophernolan adventure drama sciencefiction,490
27205,Inception,"['action', 'thriller', 'sciencefiction', 'mystery', 'adventure']","['lossoflover', 'dream', 'kidnapping', 'sleep', 'subconsciousness', 'heist', 'redemption', 'femalehero']","['leonardodicaprio', 'josephgordon-levitt', 'ellenpage', 'tomhardy', 'kenwatanabe']",christophernolan,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",167.58371,8.1,13752,2010-07-14,160000000.0,825532764.0,148.0,en,2010,4.159579775,Standard,7.863239441892331,lossoflover dream kidnapping sleep subconsciousness heist redemption femalehero leonardodicaprio josephgordon-levitt ellenpage tomhardy kenwatanabe christophernolan action thriller sciencefiction mystery adventure,213
315011,Shin Godzilla,"['action', 'adventure', 'drama', 'horror', 'sciencefiction']","['monster', 'godzilla', 'giantmonster', 'destruction', 'kaiju', 'toyko']","['hirokihasegawa', 'yutakatakenouchi', 'satomiishihara', 'kengokora', 'matsuosatoru']",hideakianno,"From the mind behind Evangelion comes a hit larger than life.  When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",9.476999,6.5,143,2016-07-29,15000000.0,77000000.0,120.0,ja,2016,4.133333333333334,Standard,6.121605024163824,monster godzilla giantmonster destruction kaiju toyko hirokihasegawa yutakatakenouchi satomiishihara kengokora matsuosatoru hideakianno action adventure drama horror sciencefiction,180
